tweet,sentimen
"['ikutan', 'terharu', 'bahagia', 'nagis', 'bareng', 'disahkan']",Positif
"['disahkan', 'pelaku', 'ngancem', 'revenge', 'porn', 'dipenjara', 'laporin', 'criminal', 'record', 'bodo', 'malak', 'ancaman', 'ancaman']",Negatif
"['sah', 'tindak', 'pidana', 'kekerasan', 'seksual']",Netral
"['melindungiii', 'korban', 'revenge', 'porn', 'padaaa', 'pasal', 'ayat', 'disebutkannn', 'sembilan', 'tindak', 'pidana', 'kekerasan', 'seksual', 'berdasarkan']",Negatif
"['waspada', 'sahkan']",Netral
"['jokowi', 'meresmikan']",Netral
"['hadiah', 'terbaik']",Positif
"['kado', 'terbaik', 'upaya', 'perlindunganperempuan']",Positif
"['ketentuan', 'pidana', 'pelaku', 'pemaksaan', 'perkawinan', 'tertuang', 'pasal']",Negatif
"['mengatur', 'ketentuan', 'perihal', 'jerat', 'pidana', 'pelaku', 'pemaksaan', 'perkawinan', 'dalamnya', 'pemaksaan', 'perkawinan', 'korban', 'pelaku', 'pemerkosaan']",Negatif
"['pemaksaan', 'perkawinan', 'tertuang', 'pasal']",Negatif
"['waspada', 'predator']",Netral
"['hadiah', 'perempuan', 'korban', 'kekerasan', 'seksual', 'hadiah', 'ramadhan']",Positif
"['sumpah', 'baca', 'poin', 'terharu', 'kaya', 'korban', 'dibela', 'huru', 'hara', 'syukurlah', 'secercah', 'sinar', 'kebahagiaan']",Positif
"['presiden', 'resmikan', 'terharu', 'banget', 'baca', 'semoga', 'dilindungi', 'teman-teman', 'waspada']",Positif
"['kaum', 'perempuan', 'terkecoh', 'waspada']",Netral
"['warga', 'indonesia', 'perempuan', 'berbahagia', 'disahkannya', 'semoga', 'kedepannya', 'tal', 'kekerasan', 'seksual']",Positif
"['bintang', 'beserta', 'fokus', 'mensosialisasikan', 'isi', 'masyarakat']",Negatif
"['presiden', 'sahkan']",Positif
['point'],Netral
"['sengan', 'disahkannya', 'diharapkan', 'membawa', 'kemaslahatan', 'masyarakat', 'indonesia']",Positif
"['kementrian', 'pppa', 'menyusun', 'peraturan', 'pelaksana']",Netral
"['ditetapkan', 'waspada']",Netral
"['semoga', 'perempuan', 'membela', 'hak']",Netral
"['harapan', 'masyarakat', 'indonesia', 'terwujud', 'semoga', 'disahkannya', 'menjadikan', 'kasus', 'kasus', 'kekerasan', 'seksual', 'cepat', 'teratasi', 'terselesaikan']",Positif
"['bukti', 'perjuangan']",Netral
"['seneng', 'banget', 'sahkan', 'menunggu']",Positif
"['sah', 'kelompok', 'masyarakat', 'sipil', 'terbayar']",Negatif
"['bersyukur', 'banget', 'disahkan', 'teman-teman']",Positif
"['pengesahan', 'hadiah', 'perempuan', 'indonesia', 'menjelang', 'peringatan', 'kartini', 'hadiah', 'rakyat', 'indonesia', 'kemajuan', 'bangsa']",Positif
['perjuangannya'],Netral
"['hadiahnya', 'perempuan', 'sahkan']",Netral
"['bahagia', 'disahkannya', 'semoga', 'melindungi', 'kaum', 'wanita']",Positif
"['kado', 'terindah', 'ramadhan', 'sahnya']",Positif
"['pengesahan', 'disambut', 'gembira', 'aktivis', 'masyarakat', 'sipil', 'ruang', 'sidang', 'menteri', 'pppa', 'wamenkumham', 'disambut', 'aktivis', 'masyarakat', 'sipil', 'bunga']",Netral
"['semoga', 'upaya', 'mencegah', 'bentuk', 'kekerasan', 'seksual', 'kedepannya']",Positif
"['perjalanan', 'banget', 'disahkan', 'sah']",Positif
"['sekian', 'payung', 'hukum', 'kuat']",Negatif
"['presiden', 'sahkan']",Positif
"['patut', 'banggakan', 'sahkan']",Negatif
"['poin', 'disimak']",Positif
"['erempuan', 'indonesia', 'bahagia', 'senang', 'bangga', 'disahkan', 'pelindung', 'tindak', 'kekerasan']",Positif
"['point', 'diatur']",Netral
"['yeayy', 'kepedulian', 'pemerintah', 'kekerasan', 'seksual', 'terbukti', 'sah']",Positif
['sahkan'],Netral
"['wacana', 'disahkan']",Netral
"['mari', 'menyimak', 'poin']",Positif
"['mudahan', 'disahkannya', 'payung', 'perlindungan', 'korban', 'kekerasan', 'seksual']",Positif
"['kegigihan', 'bintang', 'puspayoga', 'wanita', 'indonesia', 'terlindungi', 'terwujud']",Netral
"['baaca', 'berita', 'disahkan', 'bahagia', 'banget']",Positif
"['kabar', 'berkat', 'mempermudah', 'perempuan', 'korban', 'kekerasan', 'seksual', 'keadilan', 'hukum']",Negatif
"['goo', 'publik']",Netral
"['resmi', 'terima', 'kasih', 'jokowi']",Positif
"['sah', 'pemerintah', 'resmikan', 'terimakasih', 'pemerintah']",Positif
"['girang', 'banget', 'pas', 'disahkan']",Positif
"['bintang', 'menyusun', 'aturan', 'dianggapnya', 'prioritas', 'kementerian', 'pppa', 'diimplementasikan']",Netral
"['semangat', 'perempuan', 'berkarya']",Positif
"['sah', 'kannya', 'kado', 'manis', 'perempuan', 'april']",Positif
"['proses', 'disahkan', 'jugasemoga', 'indonesia', 'aman', 'predator', 'jera', 'aksinya']",Positif
"['resmikan', 'kebanggaan', 'masyarakat', 'indonesia']",Netral
"['mantabb', 'disahkan', 'dprbaguslah', 'biar', 'suka', 'melecehkan', 'perempuan', 'dipidana']",Positif
"['kekerasan', 'seksual', 'disahkan']",Positif
"['hasil', 'komitmen', 'mewujudkan', 'keadilan', 'perempuan', 'pimpinan', 'sidang', 'rapat', 'paripurna', 'ri']",Netral
"['pengesahan', 'hadiah', 'perempuan', 'indonesia', 'menjelang', 'kartini']",Positif
"['kekerasan', 'seksual', 'diaturbdalam']",Netral
"['hadiah', 'kemajuan', 'bangsa']",Positif
"['senang', 'lega', 'disahkan']",Positif
"['emang', 'seneng', 'banget', 'disahkan']",Positif
"['terima', 'kasih', 'dukungan', 'penuh', 'ketum', 'dpp', 'pkb', 'proses', 'srikandi', 'pkb', 'leluasa', 'memperjuangkan', 'menyuarakannya', 'semoga', 'bermanfaat', 'dicatat', 'amal', 'jariyah', 'aamiiin', 'pkb']",Positif
"['sah', 'jokowi', 'mengesahkan', 'selamat', 'wanita', 'indonesia']",Positif
"['disahkan', 'janji', 'mentri', 'ppa', 'bintang', 'puspayoga']",Positif
"['berjuang', 'wanita', 'indonesia', 'sah']",Netral
"['laporkaan', 'sah', 'delik', 'aduan']",Netral
"['wkwkwkw', 'jebull', 'podoo', 'nasib', 'gustiii']",Netral
"['adalahundangundang', 'berpihak', 'berperspektif', 'korban']",Netral
"['mengatur', 'victim', 'trust', 'dana', 'bantuan', 'korban', 'kompensasi', 'negara', 'korban', 'kekerasan', 'seksual', 'pelaku', 'kekerasan', 'seksual', 'membayar', 'restitusi']",Positif
"['tindak', 'pidana', 'pemerkosaan', 'diatur']",Netral
"['payung', 'hukum', 'korban', 'pemerkosaan']",Netral
"['mengatur', 'sembilan', 'jenis', 'kekerasan', 'seksual', 'pelecehan', 'seksual', 'fisik', 'pelecehan', 'seksual', 'nonfisik', 'kontrasepsi', 'paksa', 'sterilisasi', 'paksa', 'kawin', 'paksa']",Negatif
"['kementrian', 'pppa', 'susun', 'peraturan', 'pelaksana']",Netral
"['aturanaturan', 'turunannya', 'pedoman', 'aparat', 'menghadapi', 'menyelesaikan', 'kasus', 'kasus', 'kekerasan', 'seksual']",Negatif
"['diterjemahkan', 'aturanaturan', 'pelaksanaan', 'teknis', 'semangat', 'penyusunannya', 'dirasakan', 'wujud']",Positif
"['sakit', 'sayang', 'baca', 'habis', 'lahiran', 'ditinggal', 'selingkuh', 'pengen', 'kemarin', 'isinya', 'hukum', 'kebiri', 'terbukti', 'selingkuh', 'saking', 'gedek']",Negatif
"['diimplementasikan', 'pedoman', 'aparat', 'menghadapi', 'menyelesaikan', 'kasus', 'kasus', 'kekerasan', 'seksual']",Negatif
"['sah', 'polri', 'ditindaak', 'tegassssss', 'anak', 'pantau', 'polisi']",Negatif
"['kaum', 'wanita', 'senenggg', 'banget', 'nihh', 'sah']",Negatif
"['judul', 'heroik', 'buruburu', 'mendukungnya', 'potensi', 'penyalahgunaan', 'dalamnya', 'coba', 'diatur', 'dalamnya', 'pidana', 'laporan', 'palsu']",Positif
"['bintang', 'puspayoga', 'mengukir', 'sejarah', 'kekuatan', 'melindungi', 'kaum', 'perempuan', 'tindakan']",Positif
"['teman-teman', 'disahkan', 'waspada']",Positif
"['presiden', 'republik', 'indonesia', 'jokowi', 'meresmikan']",Positif
"['rapat', 'paripurna', 'tindak', 'pidana', 'kekerasan', 'seksul', 'sah']",Negatif
"['wihiii', 'emang', 'matap', 'menteri', 'ppa', 'memperjuangkan']",Positif
"['ite', 'bagus', 'alihalih', 'dipakai', 'menangani', 'benarbenar', 'bersifat', 'kejahatan', 'dipakai', 'kasus', 'kasus', 'sifatnya', 'subjektif', 'berpotensi', 'menimbulkan']",Negatif
"['hadiah', 'rakyat', 'indonesia', 'kemajuan', 'bangsa', 'hasil', 'komitmen']",Positif
"['terimakasih', 'jokowi', 'resmika']",Positif
"['pengesahan', 'hadiah', 'perempuan', 'indonesia', 'menjelang', 'kartini']",Positif
"['pencemaran', 'nama', 'unsur', 'subjektivitasnya', 'kuat', 'ditambah', 'pengurangan', 'syarat', 'alat', 'bukti', 'bom', 'daya', 'rusaknya', 'hebat', 'ite']",Negatif
"['pengesahan', 'hadiah', 'perempuan', 'indonesia']",Positif
"['pengesahan', 'hadiah', 'perempuan', 'indonesia', 'kemenangan']",Positif
"['kado', 'indah', 'sah']",Positif
"['pengesahan', 'undang', 'undang', 'bentuk', 'hadiah', 'perempuan', 'indonesia', 'menjelang', 'kartini']",Positif
"['ri', 'penghargaan', 'elemen', 'perempuan', 'pengesahan', 'tindak', 'pidana', 'kekerasan', 'seksual']",Positif
"['susah', 'diresmikan', 'presiden']",Netral
"['kado', 'indah', 'suci', 'diresmikan']",Positif
"['perjuangan', 'jokowi', 'mengesahkan']",Positif
"['sah', 'jokowi', 'resmikan', 'terimakasih']",Positif
"['hadiah', 'perempuan', 'indonesia', 'sah']",Positif
"['disahkan', 'janji', 'menteri', 'ppa', 'bintang', 'puspayoga']",Positif
"['perwakilan', 'pejuang', 'berterima', 'kasih', 'merealisasikan', 'komitmennya']",Positif
"['dinilai', 'berperan', 'pengesahan', 'sobat']",Positif
"['berkoordinasi', 'pemerintah', 'presiden', 'joko', 'widodo', 'jokowi']",Positif
"['poin', 'diatur', 'salah', 'satunya', 'perilaku', 'pelecehan', 'seksual', 'kekerasan', 'seksual']",Negatif
"['berkat', 'perjuangan', 'bintang', 'puspayoga', 'akhirnga', 'jokowi', 'mengesahkan']",Positif
"['yippy', 'kaum', 'perempuan', 'terlindungi', 'waspada', 'dimanapun']",Netral
"['korbanrevenge', 'porn', 'dilindungi', 'hukum']",Netral
"['bahagia', 'disahkannya', 'semoga', 'melindungi', 'kaum', 'wanita']",Positif
"['tetep', 'hati', 'sah']",Netral
"['perjuangang', 'sah', 'terima', 'kasih']",Positif
"['semoga', 'kekerasan', 'seksual']",Netral
"['avraham', 'fair', 'perempuan', 'sayangnya', 'laki', 'malas', 'bikin', 'laporan']",Negatif
"['sikap', 'dinilai', 'konsisten', 'serius', 'memperjuangkan']",Netral
"['netizen', 'mengapresiasi', 'sikap', 'dinilai', 'serius', 'memperjuangkan', 'disahkan', 'undang', 'undang']",Positif
"['watu', 'mengesahkan']",Netral
"['menilaiuu', 'adalahundangundang', 'berpihak', 'berperspektif', 'korban']",Netral
"['masyarakat', 'mengawal', 'implementasi']",Netral
"['mengajak', 'masyarakat', 'berdoa', 'ucapan', 'syukur', 'hasil', 'perjuangan', 'pengesahan']",Positif
"['aturanaturan', 'turunannya', 'pedoman', 'aparat', 'menghadapi', 'menyelesaikan', 'kasus', 'kasus', 'kekerasan', 'seksual']",Negatif
"['berpesan', 'diterjemahkan', 'aturanaturan', 'pelaksanaan', 'teknis']",Negatif
"['berhasil', 'disahkan', 'kesamaan', 'komitmen', 'pemerintah', 'penanggulangan', 'kekerasan', 'seksual']",Positif
"['terima', 'kasih', 'pemerintah', 'samanya', 'penyusunan']",Positif
"['menteri', 'pemberdayaan', 'perempuan', 'perlindungan', 'anak', 'ppabintang', 'puspayogamengatakan', 'kementeriannya', 'melaksanakan', 'sebaikbaiknya']",Negatif
"['yeayyy', 'sahkan']",Netral
"['sah', 'jokowi', 'resmikan', 'terimakasih']",Positif
"['ri', 'mengesahkan']",Positif
"['pengesahan', 'bukti', 'kehadiran', 'negara', 'masyarakat']",Positif
"['jokowi', 'mengesahkan', 'terimakasih']",Positif
"['tangis', 'haru', 'perjuangan', 'hak', 'perempuan', 'pecah', 'setuju', 'disahkan']",Positif
"['hadiah', 'perempuan', 'indonesia']",Positif
"['jokowi', 'meresmikan']",Netral
"['hasil', 'komitmen']",Positif
"['benarbenar', 'kado', 'indah', 'sahkan']",Positif
"['persetujuan', 'dewan', 'perwakilan', 'rakyat', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'seksual', 'disambut', 'tepuk', 'tangan', 'anggota', 'masyarakat', 'sipil', 'hadir']",Negatif
"['yaaperempuan', 'indonesia', 'kuat', 'disahkan']",Positif
"['terimakasih', 'joko', 'widodo', 'meresmikan']",Positif
"['disahkan', 'jalan', 'terbaik', 'perempuan']",Positif
"['penantian', 'disahkan', 'undang', 'undang', 'hadiah', 'terbaik', 'bangsa']",Positif
"['perjuangan', 'sah']",Positif
"['bentuk', 'kegembiraan', 'dibentuknya', 'banyaknya', 'publik', 'figur', 'menyuarakan', 'kebahagiannya', 'sosial', 'media']",Positif
"['harapannya', 'disahkannya', 'payung', 'perlindungan', 'korban', 'kekerasan', 'seksual']",Positif
"['finnallly', 'jokowi', 'resmikan', 'terimakasih']",Positif
"['pengesahan', 'hadiah', 'perempuan', 'indonesia']",Positif
"['persetujuan', 'disambut', 'tepuk', 'tangan', 'anggota', 'masyarakat', 'sipil', 'hadir', 'mengikuti', 'rapat', 'paripurna']",Negatif
"['panitia', 'willy', 'aditya', 'mengatur', 'victim', 'trust', 'dana', 'bantuan', 'korban', 'kompensasi', 'negara', 'korban', 'kekerasan', 'seksual', 'pelaku', 'kekerasan', 'seksual', 'membayar', 'restitusi']",Positif
"['bintang', 'puspayoga', 'mengukir', 'sejarah', 'sahkannya']",Netral
"['penantian', 'ditunggu', 'masyarakatharapannya', 'disahkannyauu', 'tpksini', 'payung', 'perlindungan', 'korban', 'kekerasan', 'seksual']",Positif
"['naahhperempuan', 'indonesia', 'bangga', 'disahkan', 'pelindung', 'tindak', 'kekerasan']",Positif
"['sah', 'janji', 'mentri', 'ppa', 'bintang', 'puspayoga']",Netral
"['semoga', 'disahkannya', 'mengurangi', 'tingkat', 'kekerasan', 'seksual']",Positif
"['menilaiuu', 'adalahundangundang', 'berpihak', 'berperspektif', 'korban']",Netral
"['harapannya', 'disahkannya', 'payung', 'perlindungan', 'korban', 'kekerasan', 'seksual']",Positif
"['menteri', 'pppa', 'bintang', 'bukti', 'kehadiran', 'negara', 'melindungi', 'masyarakat', 'indonesia']",Netral
"['kado', 'terindah', 'wanita', 'indonesia', 'dengam', 'disahkan']",Positif
"['sah', 'jokowi', 'resmikan', 'terimakasih']",Positif
"['panitia', 'willy', 'aditya', 'mengatur', 'victim', 'trust', 'dana', 'bantuan', 'korban', 'kompensasi', 'negara', 'korban', 'kekerasan', 'seksual', 'pelaku', 'kekerasan', 'seksual', 'membayar', 'restitusi']",Positif
"['sah', 'jokowi', 'resmikan', 'terimakasih']",Positif
"['finally', 'gess']",Netral
"['disahkan', 'janji', 'menteri', 'bintang', 'puspayoga', 'semoga', 'amanah']",Positif
"['wanita', 'waspada', 'suda', 'sah']",Netral
"['diharapkan', 'menghadapi', 'menyelesaikan', 'kasus', 'kasus', 'kekerasan', 'seksual', 'perlindungan', 'perempuan', 'anak', 'indonesia']",Negatif
"['merdeka', 'bebas', 'jokowi', 'resmikan']",Negatif
"['sah', 'perjuangan', 'kelompok', 'masyrakt', 'sipil', 'terbayar', 'sudahn']",Negatif
"['bangga', 'senang', 'banget', 'rakyat', 'indonesia', 'skrng']",Positif
"['yaampun', 'senengnya', 'ketolong', 'nihh', 'disahkan', 'jokowiruu', 'disahkan']",Positif
"['menjaga', 'kekerasan', 'pelindung']",Negatif
['kebanggaan'],Netral
"['penatian', 'sah', 'panjanng', 'kelompok', 'masyrakat', 'sipil', 'terbayar']",Negatif
"['tokk', 'ri', 'sahkan', 'tindak', 'pidana', 'kekerasan', 'seksual']",Netral
"['widihh', 'pengesahan', 'hadiah', 'perempuan', 'indonesi']",Positif
"['disambut', 'tepuk', 'tangan', 'meriah', 'forum', 'sidang', 'paripurna', 'publik', 'berbahagia', 'pengesahan', 'trend', 'topic', 'bergema', 'twitter']",Positif
"['ri', 'sahkan', 'uumerdeka', 'wanita', 'indonesia']",Netral
"['penantian', 'terbalaskan', 'geysss', 'disahkan']",Positif
"['senang', 'perjuangan', 'diresmikan']",Positif
"['forum', 'setuju', 'palu', 'diketuk', 'resmi', 'disahkan', 'tercatat', 'fraksi', 'kecuali', 'pks', 'menyetujui', 'pengesahan', 'diperjuangkan']",Positif
"['bahagia', 'sah']",Positif
"['dibentuknya', 'tindakan', 'kekerasan', 'seksual', 'semoga', 'ditindak', 'sesuai', 'hukum']",Positif
"['atasi', 'kementrian', 'pppa', 'menyusun', 'peraturan', 'pelaksana']",Netral
"['kementerian', 'pppa', 'menyusun', 'peraturan', 'pelaksanaan', 'sesuai', 'mekanisme']",Negatif
"['bintang', 'puspayoga', 'kementeriannya', 'melaksanakan', 'sebaikbaiknya']",Negatif
"['mantap', 'disahkan', 'semoga', 'pelaku', 'sadar']",Positif
['disahkan'],Positif
['sah'],Netral
"['disahkannya', 'semoga', 'payung', 'perlindungan', 'korban', 'kekerasan', 'seksual']",Positif
"['berjuang', 'mengesahkan']",Positif
"['sahkan', 'hadiah']",Positif
"['akhirmya', 'penantian', 'disahkan', 'jokowi']",Positif
"['disahkan', 'jalan', 'terbaik', 'perempuan']",Positif
"['menteri', 'bintang', 'melaksanakan', 'baiknya']",Negatif
"['disahkan', 'waspada']",Positif
"['yeyyy', 'sekian', 'menunggu', 'resmi', 'melindungi', 'korban', 'pelecehan', 'seksual']",Negatif
"['yeayy', 'disahkan', 'teman-teman', 'hati', 'semangad']",Positif
"['disahkan', 'selayaknya', 'perjuanhan', 'beliau', 'haris', 'apresiasi']",Positif
"['bersyukur', 'banget', 'sah', 'resmikan']",Positif
"['terima', 'kasih', 'mengesahkan']",Positif
"['hore', 'disahkan', 'waspada', 'jaga', 'kawan', 'kaum', 'wanita']",Positif
"['puasa', 'penuh', 'berkah', 'disahkan']",Positif
"['sia', 'sia', 'perjuangan', 'disahkan']",Negatif
"['perempuan', 'indonesia', 'menyambut', 'gembira', 'ditunggu']",Positif
"['persetujuan', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'seksual', 'disambut', 'tepuk', 'tangan', 'anggota', 'masyarakat', 'sipil']",Positif
"['jokowi', 'resmikan', 'terima', 'kasih']",Positif
"['terimkasih', 'perjuangan', 'mubterbayarkan', 'sah', 'perempuan', 'terjaga']",Positif
"['yeayy', 'salah', 'kaum', 'perempuan', 'seneng', 'banget', 'sah', 'uuterimakasi', 'pakk', 'jokowi']",Positif
"['aturan', 'turunannya', 'rampung', 'fokus', 'mensosialisasikan', 'isiuu', 'tpksini', 'masyarakat']",Positif
"['yeayy', 'disahkan', 'teman-teman', 'hati']",Positif
"['disahkan', 'waspada', 'kejahatan']",Positif
"['sah', 'jokowi', 'resmikan', 'terimakasih', 'jokowi']",Positif
"['sah', 'jokowi', 'resmikan', 'tararengkyuuu', 'presiden']",Positif
"['disambut', 'tepuk', 'tangan', 'meriah', 'forum', 'sidang', 'paripurna', 'publik', 'berbahagia', 'pengesahan']",Positif
"['kabar', 'wanita', 'indonesia', 'disahkan']",Positif
"['perempuan', 'pastinya', 'senang', 'terima', 'kasih', 'jokowi', 'meresmikan']",Positif
"['menilaiuu', 'adalahundangundang', 'berpihak', 'berperspektif', 'korban']",Netral
"['presiden', 'resmikan', 'senang', 'baca']",Positif
"['terima', 'kasih', 'jokowi', 'resmi', 'mengesahkan']",Positif
"['perjuangan', 'menuangkan', 'hasil', 'disahkan']",Positif
"['akhirnyaa', 'disahkan', 'teman-teman']",Positif
"['terimakasih', 'jokowi', 'meresmikan']",Positif
"['hadiah', 'perempuan', 'indonesia', 'pengaman']",Positif
"['jokowi', 'menyesahkan', 'jugaaa']",Netral
"['terimakasih', 'jokowi', 'menunggu', 'disahkan']",Positif
"['sah', 'jokowi', 'resmikan']",Netral
"['hadiah', 'mengejutkan', 'perempuan', 'indonesia', 'rru', 'sah']",Negatif
"['disahkan', 'waspada', 'kekerasan', 'seksual']",Positif
"['disahkan', 'jalan', 'terbaik', 'perempuan']",Positif
"['sah', 'resmikan', 'terimakasih', 'presiden']",Positif
"['keamanan', 'perempuan', 'dijamin']",Netral
"['terima', 'kasih', 'presiden', 'jajarannya', 'mengesahkan']",Positif
"['sah', 'resmikan', 'terimakasih', 'presiden', 'jokowi']",Positif
"['sah', 'hadiah', 'perempuan', 'indonesia']",Positif
"['harapannya', 'disahkannya', 'payung', 'perlindungan', 'korban', 'kekerasan', 'seksual']",Positif
"['disahkan', 'janji', 'menteri', 'ppa', 'bintang', 'puspayoga']",Positif
"['disahkan', 'ttp', 'waspada', 'guysss']",Positif
['seneng'],Positif
"['hadiah', 'perempuan', 'indonesia', 'sah', 'teman-teman']",Positif
"['presiden', 'ri', 'resmikan']",Positif
"['berkah', 'banget', 'dibulan', 'ramadhan', 'jokowi', 'meresmiikan']",Positif
"['harapannya', 'disahkannyauu', 'tpksini', 'payung', 'perlindungan', 'korban', 'kekerasan', 'seksual']",Netral
"['mantap', 'disahkansemoga', 'kekerasan', 'diindiinesia', 'berkurang']",Positif
"['terimakasih', 'jokowi', 'meresmikan']",Positif
"['sah', 'jokowi']",Netral
"['masyaallah', 'teman-teman', 'seneng', 'banget', 'jaminan', 'kemanan']",Positif
"['uji', 'coba']",Positif
"['disahkan', 'janji', 'menteri', 'ppa', 'bintang', 'puspayoga']",Positif
"['sah', 'jokowi', 'resmikan', 'wahh', 'presiden', 'mengesagkan', 'sukses']",Positif
['disahkan'],Positif
"['seneng', 'banget', 'jokowi', 'resmikan']",Positif
"['teman-teman', 'disahkan']",Positif
"['membaca', 'jembatan', 'ilmu', 'dibaca', 'artikel', 'menambah', 'wawasan', 'poin', 'disahkan', 'emang', 'cek', 'link', 'dibawah']",Positif
"['disahkan', 'perjuangan', 'melindungi', 'kaum', 'rentan', 'predator']",Positif
"['disahkan', 'janji', 'menteri', 'ppa', 'bintang', 'puspayoga', 'janjinya', 'terlaksana']",Positif
"['disahkan', 'hadiah', 'terbaik', 'terimakasih', 'jokowi']",Positif
"['poin', 'disahkan', 'cek', 'dibawah']",Positif
"['perjuangan', 'sah', 'resmi']",Positif
"['sah', 'bravo', 'perempuan', 'indonesia']",Netral
"['ri', 'mengesahkan', 'resmi', 'terima', 'kasih']",Positif
"['trnyata', 'pengesahan', 'mmberikan', 'hadiah', 'perempuan', 'indonesia', 'menjelang', 'peringatan', 'kartini']",Positif
"['resmi', 'mengesahkan', 'tindak', 'pidana', 'kekerasan', 'seksual', 'poin', 'dalamnya']",Positif
"['ampun', 'disahkan']",Positif
"['semoga', 'disahkannya', 'payung', 'perlindungan', 'korban', 'kekerasan', 'seksual']",Positif
"['forum', 'setuju', 'palu', 'diketuk', 'resmi', 'disahkan']",Positif
"['sah', 'hadiah', 'banget', 'perempuan']",Positif
"['wanita', 'melindungi']",Netral
"['penuh', 'berkah', 'banget', 'puasa', 'disahkan', 'pokoknya', 'kado', 'terindah', 'masyarakat', 'indonesia', 'perempuan']",Positif
"['syukur', 'jokowi', 'resmikan', 'terimakasih']",Positif
"['presiden', 'meresmikan', 'ucapkan', 'terimakasih', 'presiden']",Positif
"['sah', 'kannya', 'kado', 'manis', 'perempuan', 'april']",Positif
"['alhamdulilah', 'sah']",Positif
"['waspada', 'predator', 'predator', 'nakal', 'teman-teman']",Negatif
"['permasalahan', 'kekerasan', 'seksual', 'kerap', 'dialami', 'perempuan']",Netral
['disahkan'],Positif
"['seneng', 'banget', 'cewek', 'disahkannya', 'gini', 'hadiah', 'banget', 'bersyukur', 'banget']",Positif
"['kekerasan', 'seksual', 'teman-teman', 'fisik', 'non', 'fisik', 'via', 'elektronik', 'dam']",Negatif
['sahkan'],Netral
"['disahkan', 'ri', 'sah']",Positif
"['menjaxi', 'wacana', 'disahkan']",Netral
"['berhasil', 'disahkan']",Positif
"['bangga', 'disahkan', 'april']",Positif
"['seneng', 'banget', 'jokowi', 'meresmikan', 'baca', 'gais']",Positif
"['presiden', 'jokowi', 'behasil', 'meresmikan']",Positif
"['menjelang', 'peringatan', 'kartini', 'diharapkan', 'kado', 'terindah', 'kaum', 'perempuan', 'indonesia']",Positif
"['disahkan', 'semoga', 'melindungi', 'kaum', 'perempuan', 'tindak', 'kekerasan', 'seksual']",Positif
"['perempuan', 'seneng', 'banget', 'disahkan']",Positif
"['persetujuan', 'disambut', 'anggota', 'masyarakat', 'sipil', 'hadir', 'rapat', 'paripurna']",Negatif
"['restorative', 'justice', 'penyelesaian', 'perkara', 'tindak', 'pidana', 'kekerasan', 'seksual', 'pendekatan', 'restorative', 'justice']",Negatif
"['disahkannya', 'diharapkan', 'payung', 'perlindungan', 'korban', 'kekerasan', 'seksual']",Positif
"['ditunggutunggu', 'disahkan', 'janji', 'menteri', 'ppa', 'bintang', 'puspayoga']",Positif
"['seneng', 'banget', 'disahkan', 'presiden', 'perempuan', 'lindungi']",Positif
"['disambut', 'anggota', 'masyarakat', 'sipil', 'hadir']",Negatif
"['bintang', 'puspayoga', 'kementeriannya', 'melaksanakan', 'sebaikbaiknya']",Negatif
"['presiden', 'jokowi', 'terimakasih']",Positif
['disahkan'],Positif
"['semoga', 'disahkannya', 'menjadikan', 'bentuk', 'tindak', 'kekerasan', 'seksual', 'dipertanggungjawabkan', 'hukum']",Positif
"['semoga', 'disahkannya', 'negara', 'aman', 'teman-teman']",Positif
"['harapannya', 'disahkannya', 'payung', 'perlindungan', 'korban', 'kekerasan', 'seksual']",Positif
"['mengatur', 'victim', 'trust', 'dana', 'bantuan', 'korban', 'kompensasi', 'negara', 'korban', 'kekerasan', 'seksual', 'pelaku', 'kekerasan', 'seksual', 'membayar', 'restitusi']",Positif
"['disahkan', 'janji', 'menteri', 'ppa', 'bintang', 'puspayoga']",Positif
"['jaya', 'indonesia', 'ku', 'disahkan']",Positif
"['proses', 'resmi']",Positif
"['penantian', 'disahkan']",Positif
"['coba', 'disahkan']",Positif
['disahkan'],Positif
"['pengesahan', 'hadiah', 'terbaikkk', 'perempuan', 'indonesia', 'keren', 'semangat', 'buats', 'perempuan', 'indonesia']",Positif
"['pengesahan', 'disambut', 'gembira', 'aktivis', 'masyarakat', 'sipil']",Positif
"['lindungi', 'wanita']",Netral
"['melindungi', 'generasi', 'muda', 'perempuan']",Negatif
"['sah', 'perjuangkan', 'indonesia', 'mekanisme', 'victim', 'trust', 'fund', 'kompensasi', 'korban', 'ks', 'sita', 'restitusi', 'ks']",Netral
"['hidup', 'perempuan', 'rayakan', 'disahkannya', 'kekerasan', 'perempuan']",Positif
"['disahkan', 'terlindungi', 'teman-teman']",Positif
"['kabar', 'bagus', 'disahkan']",Netral
"['perempuan', 'lega', 'disahkan']",Positif
"['kunci', 'salah', 'ramai', 'dibicarakan', 'media', 'sosial']",Positif
"['teman-teman', 'informasi', 'sahkan', 'lhoo']",Negatif
"['bersyukur', 'giyss', 'disahkan', 'selayaknya', 'perjuanhan', 'beliau', 'haris', 'apresiasi']",Positif
"['salah', 'ramai', 'dibicarakan', 'media', 'sosial']",Negatif
"['perempuan', 'pastinya', 'senang', 'kabar', 'sahkan']",Netral
